AMD 옵테론 산타로사 8216 HE 정품,AMD,소켓F,90,듀얼,2,2.4,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8218 HE 정품,AMD,소켓F,90,듀얼,2,2.6,2,NA,NA,NA,NA,NA,NA,NA
인텔 코어2익스트림 QX6800 (켄츠필드) 정품,인텔,소켓775,65,쿼드,4,2.93,8,NA,NA,NA,NA,NA,NA,NA
인텔 셀러론M 도선 420 그레이벌크,인텔,소켓478,65,싱글,1,1.6,NA,1,NA,NA,NA,NA,NA,NA
인텔 펜티엄M 725 (도선) 그레이벌크,인텔,NA,90,싱글,1,1.6,NA,2,NA,NA,NA,NA,NA,NA
인텔 셀러론M 도선 370 그레이벌크,인텔,NA,90,싱글,1,1.5,NA,1,NA,NA,NA,NA,NA,NA
인텔 펜티엄M 715 (도선) 그레이벌크,인텔,NA,90,싱글,1,1.5,NA,2,NA,NA,NA,NA,NA,NA
VIA C7 그레이벌크,VIA,NA,90,NA,NA,1.5,NA,NA,NA,NA,NA,NA,쓰레드 1개 / 128KB,NA
인텔 셀러론M 도선 380 그레이벌크,인텔,NA,90,싱글,1,1.6,NA,1,NA,NA,NA,NA,NA,NA
인텔 펜티엄M 740 (도선) 그레이벌크,인텔,NA,90,싱글,1,1.73,NA,2,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 E6320 (콘로) 정품,인텔,소켓775,65,듀얼,2,1.86,NA,4,NA,65,NA,NA,NA,NA
AMD 옵테론 산타로사 2212 정품,AMD,소켓F,90,듀얼,2,2.0,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 이집트 870 정품,AMD,소켓940,90,듀얼,2,2,2,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 4800+ (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,2.5,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 4400+ 정품,AMD,소켓AM2,65,듀얼,2,2.3,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 3600+ (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,1.9,1024,NA,NA,65,NA,NA,NA,NA
인텔 제온 우드크레스트 5150 Passive 정품,인텔,소켓771,65,듀얼,2,2.66,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5063 Passive 그레이박스,인텔,소켓771,65,듀얼,2,3.2,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 X5355 Passive 정품,인텔,소켓771,65,쿼드,4,2.66,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5335 Passive 정품,인텔,소켓771,65,쿼드,4,2.0,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5310 Passive 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64비트,NA
인텔 제온 뎀시 5080 Passive 그레이박스,인텔,소켓771,65,듀얼,2,3.73,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5060 Passive 그레이박스,인텔,소켓771,65,듀얼,4,3.2,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5050 Passive 그레이박스,인텔,소켓771,65,듀얼,2,3.0,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5050 Passive 정품,인텔,소켓771,65,듀얼,2,3.0,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5030 Passive 그레이박스,인텔,소켓771,65,듀얼,2,2.67,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 우드크레스트 5140 Passive 정품,인텔,소켓771,65,듀얼,2,2.33,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 우드크레스트 5120 Passive 정품,인텔,소켓771,65,듀얼,2,1.866,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5345 Passive 정품,인텔,소켓771,65,쿼드,4,2.33,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5320 Passive 정품,인텔,소켓771,65,쿼드,4,1.86,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 우드크레스트 5160 Passive 정품,인텔,소켓771,65,듀얼,2,3.0,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 우드크레스트 5130 Passive 정품,인텔,소켓771,65,듀얼,2,2.0,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 우드크레스트 5110 Passive 정품,인텔,소켓771,65,듀얼,2,1.6,NA,4,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5080 Passive 정품,인텔,소켓771,65,듀얼,2,3.73,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5060 Passive 정품,인텔,소켓771,65,듀얼,4,3.2,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 뎀시 5030 Passive 정품,인텔,소켓771,65,듀얼,2,2.67,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5345 Active 정품,인텔,소켓771,65,쿼드,4,2.33,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5320 Active 정품,인텔,소켓771,65,쿼드,4,1.86,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 X5355 Active 정품,인텔,소켓771,65,쿼드,4,2.66,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5335 Active 정품,인텔,소켓771,65,쿼드,4,2.0,8,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 E5310 Active 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64비트,NA
AMD 애슬론64 리마 3500+ 정품,AMD,소켓AM2,65,싱글,1,2.2,NA,512,NA,45,NA,NA,NA,NA
AMD 애슬론64 리마 3800+ 정품,AMD,소켓AM2,65,싱글,1,2.4,NA,512,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 5600+ 정품,AMD,소켓AM2,90,듀얼,2,2.8,2,NA,NA,89,NA,NA,NA,NA
Acclaim Entertainment test123123,Acclaim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
인텔 제온 X3060 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.4,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 X3050 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.13,2,NA,NA,NA,NA,NA,NA,NA
인텔 제온 X3040 (콘로) 정품,인텔,소켓775,65,듀얼,2,1.86,2,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 4000+ 정품,AMD,소켓AM2,65,듀얼,2,2.1,1024,NA,NA,65,NA,NA,NA,NA
인텔 셀러론D 시더밀 347 정품,인텔,소켓775,65,싱글,1,3.06,NA,512,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 4200+ EE 그레이벌크,AMD,소켓AM2,90,듀얼,2,2.2,1024,NA,NA,NA,NA,NA,NA,NA
인텔 펜티엄D 935 (프레슬러) 정품,인텔,소켓775,65,듀얼,2,3.2,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 X3210 (켄츠필드) 정품,인텔,소켓775,65,쿼드,4,2.13,8,NA,NA,NA,NA,NA,NA,NA
AMD 셈프론 마닐라 3500+ 그레이박스,AMD,소켓AM2,90,싱글,1,2.0,NA,128,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 4600+ EE 그레이박스,AMD,소켓AM2,90,듀얼,2,2.4,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 5000+ 그레이박스,AMD,소켓AM2,90,듀얼,2,2.6,1024,NA,NA,NA,NA,NA,NA,NA
